"feature","factor","value","view"
"MYO1C_C783","Factor8",0.132058873772621,"Redox"
"CDIP1_C202","Factor8",0.219131767749786,"Redox"
"HADHB_C436","Factor8",0.0288839377462864,"Redox"
"GLRX5_C63","Factor8",0.245586737990379,"Redox"
"GAPDH_C245","Factor8",-0.0760578215122223,"Redox"
"ATIC_C241","Factor8",0.236837178468704,"Redox"
"MYL10_C157","Factor8",-0.153702855110168,"Redox"
"ANG_C81","Factor8",-0.0586450845003128,"Redox"
"HSPB7_C125","Factor8",-0.13280163705349,"Redox"
"DNAJC25_C49","Factor8",-0.0696264877915382,"Redox"
"HIBCH_C67","Factor8",0.246494844555855,"Redox"
"MTARC2_C160","Factor8",0.332481414079666,"Redox"
"STEAP4_C66","Factor8",0.0397587567567825,"Redox"
"ACADM_C159","Factor8",0.282210618257523,"Redox"
"ATAD1_C310","Factor8",0.175132021307945,"Redox"
"COX11_C216;C218","Factor8",0.0583524294197559,"Redox"
"MRPL14_C57","Factor8",0.0696472972631454,"Redox"
"CACNG1_C57","Factor8",0.464423149824142,"Redox"
"AGT_C42","Factor8",-0.197151675820351,"Redox"
"MCCC1_C505","Factor8",0.247610837221146,"Redox"
"GDI1_C302;C317","Factor8",-0.28834730386734,"Redox"
"ANXA7_C338","Factor8",-0.116985201835632,"Redox"
"ACP6_C375;C380","Factor8",0.0756165459752083,"Redox"
"CYB5R3_C204","Factor8",0.239823386073112,"Redox"
"ALDH5A1_C330","Factor8",0.319047510623932,"Redox"
"LOC108349792_C121","Factor8",-0.0220100749284029,"Redox"
"OLA1_C77","Factor8",0.603046298027039,"Redox"
"RBX1_C94","Factor8",0.243597328662872,"Redox"
"GSK3A_C241","Factor8",0.346211642026901,"Redox"
"MRPL4_C51","Factor8",-0.0316909775137901,"Redox"
"HCCS_C72","Factor8",-0.147379398345947,"Redox"
"NPC2_C45;C50","Factor8",-0.186038628220558,"Redox"
"SPR_C235","Factor8",0.0335424281656742,"Redox"
"DPP7_C256","Factor8",-0.310664087533951,"Redox"
"TIMM10_C50","Factor8",0.0517140999436378,"Redox"
"CISD1_C83","Factor8",0.207180932164192,"Redox"
"EEF1A2_C326","Factor8",0.630297362804413,"Redox"
"RPSA_C148","Factor8",0.0531700402498245,"Redox"
"METTL21C_C144","Factor8",-0.0906777903437614,"Redox"
"MRPL18_C125","Factor8",-0.00194531341549009,"Redox"
"AP2B1_C129","Factor8",0.00697264866903424,"Redox"
"PM20D2_C12","Factor8",0.228505060076714,"Redox"
"BCKDHA_C198","Factor8",0.0325455628335476,"Redox"
"DHRS7_C172","Factor8",0.0170442871749401,"Redox"
"PRKACA_C344","Factor8",0.0794142708182335,"Redox"
"EIF4E3_C52","Factor8",0.0829911977052689,"Redox"
"DNAJC11_C494","Factor8",-0.000194618856767192,"Redox"
"ART3_C266","Factor8",0.271006673574448,"Redox"
"FKBP2_C40","Factor8",0.334001243114471,"Redox"
"PCYOX1_C444","Factor8",0.363848656415939,"Redox"
"MRPL19_C137","Factor8",-0.141148030757904,"Redox"
"NLN_C153","Factor8",0.0412796884775162,"Redox"
"RAP1B_C141","Factor8",-0.130751639604568,"Redox"
"NIT1_C32","Factor8",-0.0441081300377846,"Redox"
"AK3_C85","Factor8",0.0511894561350346,"Redox"
"ASRGL1_C120","Factor8",0.158640563488007,"Redox"
"TRIAP1_C37","Factor8",0.0796303525567055,"Redox"
"TRIM54_C50","Factor8",-0.409762382507324,"Redox"
"MRPL47_C89","Factor8",-0.0389149859547615,"Redox"
"IDH1_C73","Factor8",-0.435440808534622,"Redox"
"DPYSL2_C504","Factor8",-0.286906331777573,"Redox"
"LXN_C21","Factor8",-0.263118088245392,"Redox"
"NDUFA9_C86","Factor8",0.301691263914108,"Redox"
"IGFALS_C603","Factor8",-0.220922395586967,"Redox"
"PHKG1_C173","Factor8",0.0556702353060246,"Redox"
"MAN2C1_C792","Factor8",-0.338322639465332,"Redox"
"SOD1_C7","Factor8",-0.171279489994049,"Redox"
"YWHAZ_C94","Factor8",0.0641576051712036,"Redox"
"EIF2S2_C281;C284","Factor8",-0.1894740909338,"Redox"
"SAR1B_C178","Factor8",-0.0342399626970291,"Redox"
"LOC120096209_C286","Factor8",0.143806397914886,"Redox"
"NDUFA12_C92","Factor8",0.143578961491585,"Redox"
"APOOL_C141","Factor8",0.185907647013664,"Redox"
"RPS21_C17","Factor8",0.345596551895142,"Redox"
"DNAJB4_C175","Factor8",-0.0484797693789005,"Redox"
"NOMO1_C1004","Factor8",0.217268973588943,"Redox"
"COPS3_C298","Factor8",-0.332905948162079,"Redox"
"OSTC_C14","Factor8",-0.0687508508563042,"Redox"
"SEPTIN8_C271","Factor8",-0.121567137539387,"Redox"
"TARS2_C190","Factor8",-0.208986788988113,"Redox"
"CSE1L_C85","Factor8",-0.376345694065094,"Redox"
"SUCLA2_C272","Factor8",0.42593115568161,"Redox"
"CARNS1_C375","Factor8",-0.185989022254944,"Redox"
"CAPZB_C62","Factor8",-0.275162905454636,"Redox"
"SLIRP_C48","Factor8",-0.217483788728714,"Redox"
"XPNPEP3_C502","Factor8",0.236510515213013,"Redox"
"UBL5_C18","Factor8",-0.442746698856354,"Redox"
"EHD2_C138","Factor8",-0.123868063092232,"Redox"
"RPS29_C39","Factor8",0.0909145772457123,"Redox"
"DCTN1_C888","Factor8",0.0627772733569145,"Redox"
"IGTP_C273","Factor8",-0.0329702384769917,"Redox"
"ASPA_C66","Factor8",-0.27649798989296,"Redox"
"PDK4_C198;C210","Factor8",0.104423366487026,"Redox"
"RTN4IP1_C236","Factor8",0.123919434845448,"Redox"
"CAPN1_C250","Factor8",-0.289778560400009,"Redox"
"EPDR1_C172","Factor8",0.196769431233406,"Redox"
"LYVE1_C64","Factor8",-0.1269641071558,"Redox"
"IMMT_C618","Factor8",0.125586271286011,"Redox"
"TIMM17A_C17","Factor8",0.0352327041327953,"Redox"
"USP13_C162","Factor8",0.225630268454552,"Redox"
"USP15_C127","Factor8",-0.230203345417976,"Redox"
"TOMM70_C429","Factor8",0.220915839076042,"Redox"
"KCNA7_C144","Factor8",0.044089388102293,"Redox"
"GFUS_C309","Factor8",-0.0393964052200317,"Redox"
"MYL3_C81","Factor9",-0.0119474772363901,"Redox"
"TNNI1_C66","Factor9",-0.0162759050726891,"Redox"
"CSRP3_C120","Factor9",-0.0136247593909502,"Redox"
"ATP2A2_C875","Factor9",0.00845986418426037,"Redox"
"TNNC1_C35","Factor9",-0.0201504807919264,"Redox"
"NEFH_C265","Factor9",0.000952842819970101,"Redox"
"MYOM3_C674","Factor9",-0.0143540799617767,"Redox"
"LOC120093525_C88","Factor9",-0.00231676106341183,"Redox"
"FMOD_C76;C80;C82","Factor9",0.0145471720024943,"Redox"
"KERA_C43","Factor9",0.00375738414004445,"Redox"
"MYH4_C1443","Factor9",-0.00943015515804291,"Redox"
"FHL1_C26","Factor9",0.00420564180240035,"Redox"
"COL1A1_C1271","Factor9",-0.0115845110267401,"Redox"
"CILP2_C1022","Factor9",0.0128456531092525,"Redox"
"ANKRD2_C146","Factor9",-0.0385849513113499,"Redox"
"MBP_C81","Factor9",-0.00576774263754487,"Redox"
"THBS4_C403;C406","Factor9",0.0141514725983143,"Redox"
"ATP1B1_C175","Factor9",-0.0266431197524071,"Redox"
"LMCD1_C278","Factor9",-0.0224215108901262,"Redox"
"CRYM_C283","Factor9",0.0314439944922924,"Redox"
"MYH8_C1541","Factor9",-0.0425020717084408,"Redox"
"MYH2_C1545","Factor9",-0.00636176206171513,"Redox"
"HBA-A1_C14","Factor9",2.21200043597491e-05,"Redox"
"BGN_C77","Factor9",0.0178146287798882,"Redox"
"HSPB6_C46","Factor9",-0.0436111316084862,"Redox"
"HBB-BS_C126","Factor9",0.000215372565435246,"Redox"
"TNMD_C265;C266;C269","Factor9",0.0295588187873363,"Redox"
"ACTN2_C187","Factor9",-0.0399482510983944,"Redox"
"LDHB_C132","Factor9",0.000558251282200217,"Redox"
"COL6A1_C139","Factor9",0.0117389215156436,"Redox"
"ENO3_C339","Factor9",-0.013740973547101,"Redox"
"LGALS3_C185","Factor9",0.000110080887679942,"Redox"
"CKMT2_C180","Factor9",-0.042347613722086,"Redox"
"COL6A3_C1822","Factor9",0.00407901545986533,"Redox"
"SLC4A1_C330","Factor9",0.00617158971726894,"Redox"
"MB_C67","Factor9",-0.0512631796300411,"Redox"
"TF_C213","Factor9",-0.0389639213681221,"Redox"
"TAGLN_C38","Factor9",0.0358598530292511,"Redox"
"OXCT1_C67","Factor9",0.0646049678325653,"Redox"
"MAP4_C801","Factor9",0.00297991046682,"Redox"
"ACTN3_C489","Factor9",-0.0442344471812248,"Redox"
"PLIN1_C55","Factor9",-0.00900695472955704,"Redox"
"TGFBI_C473;C478","Factor9",0.0172936413437128,"Redox"
"GPD1_C102","Factor9",0.0364564619958401,"Redox"
"ENO2_C357","Factor9",0.0474486574530602,"Redox"
"F9_C336","Factor9",0.0130852106958628,"Redox"
"PRELP_C368","Factor9",0.0386422835290432,"Redox"
"IDH2_C154","Factor9",-0.0197018701583147,"Redox"
"COA5_C14","Factor9",0.0182696767151356,"Redox"
"MYOT_C321","Factor9",-0.0128967259079218,"Redox"
"EIF2S3Y_C96;C101","Factor9",-0.0212202630937099,"Redox"
"NDUFS1_C554","Factor9",0.00305620301514864,"Redox"
"ALB_C77;C86;C99","Factor9",-0.0154812252148986,"Redox"
"SLC25A11_C184","Factor9",0.00292383367195725,"Redox"
"GAPDHS_C248;C252","Factor9",0.00483925919979811,"Redox"
"RBP4_C192","Factor9",0.022057069465518,"Redox"
"NEB_C1569","Factor9",-0.037039652466774,"Redox"
"FBLN2_C773;C782","Factor9",0.0166429597884417,"Redox"
"SLC25A20_C155","Factor9",-0.0325078442692757,"Redox"
"MCPT1L1_C174","Factor9",0.0155862653627992,"Redox"
"SYNPO2L_C684","Factor9",0.00554739451035857,"Redox"
"ATP2A1_C525","Factor9",-0.000989273306913674,"Redox"
"GLO1_C139","Factor9",-0.00803554430603981,"Redox"
"ALDOA_C202","Factor9",-0.00549858575686812,"Redox"
"COX5B_C113","Factor9",-0.0404981859028339,"Redox"
"PREP_C255","Factor9",0.0723766461014748,"Redox"
"SERPINA3L_C257","Factor9",-0.0240190662443638,"Redox"
"CASQ2_C53","Factor9",0.0325727947056293,"Redox"
"ENO1_C357","Factor9",0.00572482496500015,"Redox"
"CRP_C227;C228","Factor9",-0.0400924421846867,"Redox"
"C4A_C66","Factor9",0.00457592634484172,"Redox"
"MFAP5_C122;C133","Factor9",0.00640334095805883,"Redox"
"ANXA2_C262","Factor9",0.0506773069500923,"Redox"
"TPPP3_C100","Factor9",0.0509155616164207,"Redox"
"GBP3_C943","Factor9",-0.0246669445186853,"Redox"
"MACROD1_C132","Factor9",0.00507587939500809,"Redox"
"DHRS7C_C299","Factor9",0.0540256127715111,"Redox"
"MYL1_C63","Factor9",-0.0221741609275341,"Redox"
"CRIP1_C28","Factor9",0.0637232810258865,"Redox"
"HSPA1A_C306","Factor9",0.022208396345377,"Redox"
